cluster_id,domain,paraphrase,option_order_right_first,private_observation,condition,expected_direction,nominal_reliability,probability_right,baseline_probability_right,logit_change,signed_logit_change,absolute_probability_change,belief_switch,action_switch,commitment_change
c0033,repair_hypothesis,1,0,left,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0033,repair_hypothesis,1,0,left,stale_left_r0.85,-1,0.85,0.71,0.65,0.2763448386486177,-0.2763448386486177,0.05999999999999994,0,0,0
c0033,repair_hypothesis,1,0,left,agreeing_left_two_r0.65,-1,0.65,0.8225,0.65,0.914338665317833,-0.914338665317833,0.1725,0,0,0
c0033,repair_hypothesis,1,0,left,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0033,repair_hypothesis,1,0,left,reciprocal_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0033,repair_hypothesis,1,0,left,stale_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0033,repair_hypothesis,1,0,left,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0033,repair_hypothesis,1,0,left,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0033,repair_hypothesis,1,0,left,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0034,repair_hypothesis,1,0,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0034,repair_hypothesis,1,0,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0034,repair_hypothesis,1,0,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0034,repair_hypothesis,1,0,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0034,repair_hypothesis,1,0,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0034,repair_hypothesis,1,0,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0034,repair_hypothesis,1,0,right,single_left_r0.75,-1,0.75,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0034,repair_hypothesis,1,0,right,single_right_r0.75,1,0.75,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0034,repair_hypothesis,1,0,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0034,repair_hypothesis,1,0,right,single_right_r0.85,1,0.85,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0034,repair_hypothesis,1,0,right,stale_left_r0.85,-1,0.85,0.71,0.65,0.2763448386486177,-0.2763448386486177,0.05999999999999994,0,0,0
c0034,repair_hypothesis,1,0,right,agreeing_left_two_r0.65,-1,0.65,0.8225,0.65,0.914338665317833,-0.914338665317833,0.1725,0,0,0
c0034,repair_hypothesis,1,0,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0034,repair_hypothesis,1,0,right,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0034,repair_hypothesis,1,0,right,stale_right_r0.85,1,0.85,0.81,0.65,0.830970967099775,0.830970967099775,0.16000000000000003,0,0,0
c0034,repair_hypothesis,1,0,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0034,repair_hypothesis,1,0,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0034,repair_hypothesis,1,0,right,reciprocal_right_r0.75,1,0.75,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0035,repair_hypothesis,1,0,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0035,repair_hypothesis,1,0,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0035,repair_hypothesis,1,0,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0035,repair_hypothesis,1,0,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0035,repair_hypothesis,1,0,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0035,repair_hypothesis,1,0,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0035,repair_hypothesis,1,0,right,single_left_r0.75,-1,0.75,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0035,repair_hypothesis,1,0,right,single_right_r0.75,1,0.75,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0035,repair_hypothesis,1,0,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0035,repair_hypothesis,1,0,right,single_right_r0.85,1,0.85,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0035,repair_hypothesis,1,0,right,stale_left_r0.85,-1,0.85,0.67,0.65,0.08914584951826243,-0.08914584951826243,0.020000000000000018,0,0,0
c0035,repair_hypothesis,1,0,right,agreeing_left_two_r0.65,-1,0.65,0.8225,0.65,0.914338665317833,-0.914338665317833,0.1725,0,0,0
c0035,repair_hypothesis,1,0,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0035,repair_hypothesis,1,0,right,reciprocal_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0035,repair_hypothesis,1,0,right,stale_right_r0.85,1,0.85,0.81,0.65,0.830970967099775,0.830970967099775,0.16000000000000003,0,0,0
c0035,repair_hypothesis,1,0,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,1
c0035,repair_hypothesis,1,0,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0035,repair_hypothesis,1,0,right,reciprocal_right_r0.75,1,0.75,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0036,repair_hypothesis,1,1,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0036,repair_hypothesis,1,1,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0036,repair_hypothesis,1,1,left,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0036,repair_hypothesis,1,1,left,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0036,repair_hypothesis,1,1,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0036,repair_hypothesis,1,1,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0036,repair_hypothesis,1,1,left,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0036,repair_hypothesis,1,1,left,single_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0036,repair_hypothesis,1,1,left,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0036,repair_hypothesis,1,1,left,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0036,repair_hypothesis,1,1,left,stale_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0036,repair_hypothesis,1,1,left,agreeing_left_two_r0.65,-1,0.65,0.7225,0.65,0.3378572783938746,-0.3378572783938746,0.07250000000000001,0,0,0
c0036,repair_hypothesis,1,1,left,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0036,repair_hypothesis,1,1,left,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0036,repair_hypothesis,1,1,left,stale_right_r0.85,1,0.85,0.78,0.65,0.6466271649250525,0.6466271649250525,0.13,0,0,0
c0036,repair_hypothesis,1,1,left,agreeing_right_two_r0.65,1,0.65,0.8225,0.65,0.914338665317833,0.914338665317833,0.1725,0,0,1
c0036,repair_hypothesis,1,1,left,conflict_net_right,1,0.85,0.78,0.65,0.6466271649250525,0.6466271649250525,0.13,0,0,0
c0036,repair_hypothesis,1,1,left,reciprocal_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0037,repair_hypothesis,1,1,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0037,repair_hypothesis,1,1,left,single_left_r0.55,-1,0.55,0.58,0.65,-0.29626581614317277,0.29626581614317277,0.07000000000000006,0,0,0
c0037,repair_hypothesis,1,1,left,single_right_r0.55,1,0.55,0.575,0.65,-0.3167583365332901,-0.3167583365332901,0.07500000000000007,0,0,0
c0037,repair_hypothesis,1,1,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0037,repair_hypothesis,1,1,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0037,repair_hypothesis,1,1,left,single_left_r0.75,-1,0.75,0.55,0.65,-0.4183685129440722,0.4183685129440722,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,single_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,single_left_r0.85,-1,0.85,0.55,0.65,-0.4183685129440722,0.4183685129440722,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,single_right_r0.85,1,0.85,0.85,0.65,1.1155618469818829,1.1155618469818829,0.19999999999999996,0,0,0
c0037,repair_hypothesis,1,1,left,stale_left_r0.85,-1,0.85,0.55,0.65,-0.4183685129440722,0.4183685129440722,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,agreeing_left_two_r0.65,-1,0.65,0.4225,0.65,-0.9315582040049437,0.9315582040049437,0.22750000000000004,1,1,0
c0037,repair_hypothesis,1,1,left,conflict_net_left,-1,0.85,0.55,0.65,-0.4183685129440722,0.4183685129440722,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,reciprocal_left_r0.75,-1,0.75,0.55,0.65,-0.4183685129440722,0.4183685129440722,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,stale_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,agreeing_right_two_r0.65,1,0.65,0.8225,0.65,0.914338665317833,0.914338665317833,0.1725,0,0,0
c0037,repair_hypothesis,1,1,left,conflict_net_right,1,0.85,0.55,0.65,-0.4183685129440722,-0.4183685129440722,0.09999999999999998,0,0,0
c0037,repair_hypothesis,1,1,left,reciprocal_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0038,repair_hypothesis,1,1,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0038,repair_hypothesis,1,1,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0038,repair_hypothesis,1,1,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0038,repair_hypothesis,1,1,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0038,repair_hypothesis,1,1,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0038,repair_hypothesis,1,1,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0038,repair_hypothesis,1,1,right,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0038,repair_hypothesis,1,1,right,single_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,1
c0038,repair_hypothesis,1,1,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0038,repair_hypothesis,1,1,right,single_right_r0.85,1,0.85,0.85,0.65,1.1155618469818829,1.1155618469818829,0.19999999999999996,0,0,1
c0038,repair_hypothesis,1,1,right,stale_left_r0.85,-1,0.85,0.74,0.65,0.426929346776464,-0.426929346776464,0.08999999999999997,0,0,0
c0038,repair_hypothesis,1,1,right,agreeing_left_two_r0.65,-1,0.65,0.7225,0.65,0.3378572783938746,-0.3378572783938746,0.07250000000000001,0,0,0
c0038,repair_hypothesis,1,1,right,conflict_net_left,-1,0.85,0.575,0.65,-0.3167583365332901,0.3167583365332901,0.07500000000000007,0,0,0
c0038,repair_hypothesis,1,1,right,reciprocal_left_r0.75,-1,0.75,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0038,repair_hypothesis,1,1,right,stale_right_r0.85,1,0.85,0.7625,0.65,0.547395676600647,0.547395676600647,0.11249999999999993,0,0,0
c0038,repair_hypothesis,1,1,right,agreeing_right_two_r0.65,1,0.65,0.8225,0.65,0.914338665317833,0.914338665317833,0.1725,0,0,0
c0038,repair_hypothesis,1,1,right,conflict_net_right,1,0.85,0.85,0.65,1.1155618469818829,1.1155618469818829,0.19999999999999996,0,0,1
c0038,repair_hypothesis,1,1,right,reciprocal_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,1
c0039,repair_hypothesis,1,1,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0039,repair_hypothesis,1,1,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0039,repair_hypothesis,1,1,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0039,repair_hypothesis,1,1,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0039,repair_hypothesis,1,1,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0039,repair_hypothesis,1,1,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0039,repair_hypothesis,1,1,right,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,single_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,stale_left_r0.85,-1,0.85,0.74,0.65,0.426929346776464,-0.426929346776464,0.08999999999999997,0,0,0
c0039,repair_hypothesis,1,1,right,agreeing_left_two_r0.65,-1,0.65,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,stale_right_r0.85,1,0.85,0.79,0.65,0.7058862063373751,0.7058862063373751,0.14,0,0,0
c0039,repair_hypothesis,1,1,right,agreeing_right_two_r0.65,1,0.65,0.8225,0.65,0.914338665317833,0.914338665317833,0.1725,0,0,0
c0039,repair_hypothesis,1,1,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0039,repair_hypothesis,1,1,right,reciprocal_right_r0.75,1,0.75,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0040,repair_hypothesis,2,0,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0040,repair_hypothesis,2,0,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0040,repair_hypothesis,2,0,left,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0040,repair_hypothesis,2,0,left,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0040,repair_hypothesis,2,0,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0040,repair_hypothesis,2,0,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0040,repair_hypothesis,2,0,left,single_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0040,repair_hypothesis,2,0,left,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0040,repair_hypothesis,2,0,left,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0040,repair_hypothesis,2,0,left,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0040,repair_hypothesis,2,0,left,stale_left_r0.85,-1,0.85,0.7375,0.65,0.4139757977760731,-0.4139757977760731,0.08750000000000002,0,0,0
c0040,repair_hypothesis,2,0,left,agreeing_left_two_r0.65,-1,0.65,0.825,0.65,0.9315582040049429,-0.9315582040049429,0.17499999999999993,0,0,0
c0040,repair_hypothesis,2,0,left,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0040,repair_hypothesis,2,0,left,reciprocal_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0040,repair_hypothesis,2,0,left,stale_right_r0.85,1,0.85,0.775,0.65,0.6177234187427035,0.6177234187427035,0.125,0,0,0
c0040,repair_hypothesis,2,0,left,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0040,repair_hypothesis,2,0,left,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0040,repair_hypothesis,2,0,left,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0041,repair_hypothesis,2,0,left,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0041,repair_hypothesis,2,0,left,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0041,repair_hypothesis,2,0,left,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0041,repair_hypothesis,2,0,left,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0041,repair_hypothesis,2,0,left,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0041,repair_hypothesis,2,0,left,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0041,repair_hypothesis,2,0,left,single_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0041,repair_hypothesis,2,0,left,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0041,repair_hypothesis,2,0,left,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0041,repair_hypothesis,2,0,left,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0041,repair_hypothesis,2,0,left,stale_left_r0.85,-1,0.85,0.7375,0.65,0.4139757977760731,-0.4139757977760731,0.08750000000000002,0,0,0
c0041,repair_hypothesis,2,0,left,agreeing_left_two_r0.65,-1,0.65,0.825,0.65,0.9315582040049429,-0.9315582040049429,0.17499999999999993,0,0,0
c0041,repair_hypothesis,2,0,left,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0041,repair_hypothesis,2,0,left,reciprocal_left_r0.75,-1,0.75,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0041,repair_hypothesis,2,0,left,stale_right_r0.85,1,0.85,0.7375,0.65,0.4139757977760731,0.4139757977760731,0.08750000000000002,0,0,1
c0041,repair_hypothesis,2,0,left,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0041,repair_hypothesis,2,0,left,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0041,repair_hypothesis,2,0,left,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0042,repair_hypothesis,2,0,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0042,repair_hypothesis,2,0,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0042,repair_hypothesis,2,0,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0042,repair_hypothesis,2,0,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0042,repair_hypothesis,2,0,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0042,repair_hypothesis,2,0,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0042,repair_hypothesis,2,0,right,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0042,repair_hypothesis,2,0,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0042,repair_hypothesis,2,0,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0042,repair_hypothesis,2,0,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0042,repair_hypothesis,2,0,right,stale_left_r0.85,-1,0.85,0.73,0.65,0.3755833667378383,-0.3755833667378383,0.07999999999999996,0,0,0
c0042,repair_hypothesis,2,0,right,agreeing_left_two_r0.65,-1,0.65,0.825,0.65,0.9315582040049429,-0.9315582040049429,0.17499999999999993,0,0,0
c0042,repair_hypothesis,2,0,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0042,repair_hypothesis,2,0,right,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0042,repair_hypothesis,2,0,right,stale_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0042,repair_hypothesis,2,0,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0042,repair_hypothesis,2,0,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0042,repair_hypothesis,2,0,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0043,repair_hypothesis,2,0,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0043,repair_hypothesis,2,0,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0043,repair_hypothesis,2,0,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0043,repair_hypothesis,2,0,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0043,repair_hypothesis,2,0,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0043,repair_hypothesis,2,0,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0043,repair_hypothesis,2,0,right,single_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0043,repair_hypothesis,2,0,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0043,repair_hypothesis,2,0,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0043,repair_hypothesis,2,0,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0043,repair_hypothesis,2,0,right,stale_left_r0.85,-1,0.85,0.74,0.65,0.426929346776464,-0.426929346776464,0.08999999999999997,0,0,0
c0043,repair_hypothesis,2,0,right,agreeing_left_two_r0.65,-1,0.65,0.825,0.65,0.9315582040049429,-0.9315582040049429,0.17499999999999993,0,0,0
c0043,repair_hypothesis,2,0,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0043,repair_hypothesis,2,0,right,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0043,repair_hypothesis,2,0,right,stale_right_r0.85,1,0.85,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0043,repair_hypothesis,2,0,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0043,repair_hypothesis,2,0,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0043,repair_hypothesis,2,0,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0044,repair_hypothesis,2,1,left,no_message,0,0.5,0.35,0.35,0.0,0.0,0.0,0,0,0
c0044,repair_hypothesis,2,1,left,placebo,0,0.5,0.35,0.35,0.0,0.0,0.0,0,1,1
